Image,Object type,Museum number,Title,Denomination,Escapement,Description,Producer name,School/style,State,Authority,Ethnic name (made by),Ethnic name (assoc),Culture,Production date,Production place,Find spot,Materials,Ware,Type series,Technique,Dimensions,Inscription,Curators Comments,Bib references,Location,Exhibition history,Condition,Subjects,Assoc name,Assoc place,Assoc events,Assoc titles,Acq name (acq),Acq name (finding),Acq name (excavator),Acq name (previous),Acq date,Acq notes (acq),Acq notes (exc),Dept,BM/Big number,Reg number,Add ids,Cat no,Banknote serial number,Joined objects
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_18/91d4fd18_3fe3_4c69_a1bf_a3b90131c646/preview_00216530_001.jpg,chess-set; chess-board,"No: As,SLMisc.1122",,,,"Game board, chess board made of burgundy-coloured silk velvet cloth with squares and decorative floral motifs marked out in metal-thread braid; edged with blue and white silk braid; backed with plain red cotton cloth.",,,,,Mongol,,,,,Found/Acquired: India (?),cotton; metal; silk,,,velvet (silk),Length: 53 centimetres; Width: 50 centimetres,,"Given to Sir Hans Sloane by his nephew.
From Sloane Catalogue (Miscellanea) ""A chesse play ...the men of ivory on elephants etc., as in the great Mogul's country"". Additional interpolated note (in a different hand) ""twelve [men] with ... animals"".
Currently with Ethnography Department tag giving geographic provenance ""Mongolia"" (4/1991) - a mis-attribution perhaps derived from ""Mogul"" meaning ""Mongolian"" therefore ""Mongolia"" (?). ""The great Mogul's country"" refers to Mongolian empire established in India, 16th-19th century. (AMD,4/1991).
Chess-board only, identified 1991; chess-pieces not found at that time but were found later and five of them are now on display in the Enlightenment Gallery in floor case 14 which deals with Sloane's Artificial Rarities.; Nine game pieces, thought to be associated with this game board, were found unnumbered amongst the Asian ethnographic collections in 1972, Registered as As1972,Q.321, 322, 323, 325, 326, 327, 328, 329 and 330.",,Not on display,,,,,,,,Bequeathed by: Sir Hans Sloane,,,,1753,,,Asia,,"As,SLMisc.1122",CDMS number: As1753D10.1122 (old CDMS no.),,
,chess-set; chess-piece; nine men's morris board; chess-board,"No: 2004,1215.1.a-fff",,,,"Box with lid containing pieces of a combination of a nine men's morris and chess-set, made of wood.  Thirty-two chess pieces and twenty-four counters.",,,,,,,,1940-1945,Made in: Isle of Man,,wood,,,,,,,,Not on display,,,,,,,,Purchased from: Dr Irving Finkel,Funded by: British Museum Friends,,,2004,,,"Britain, Europe and Prehistory",,"2004,1215.1.a-fff",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_10/35898b05_cdc0_47fb_9a24_a3b700a5d196/preview_00046160_001.jpg,chess-set; chess-piece; chess-board; backgammon-board,"No: 2004,1216.1.a-ii",,,,"Embriachi bone and wood alla certosina gaming box with boards for chess and backgammon, together with a chess set of ivory and tortoiseshell with gold pique inlay.",Workshop of: Embriachi,,,,,,,15thC (board); 18thC (chessmen),Made in: Italy;  Made in: Germany,,bone; wood; ivory; tortoise-shell; gold,,,inlaid,,,,,Not on display,"Exhibited: (a-hh)
2006-2007 23 Sep-21 Jan, Luton Museum, Across the Board 
2006 26 May-3 Sep, Lincoln, City and County Museum, Across the Board 
2006 28 Jan-1 May, Leicester, New Walk Museum & Gallery, Across the Board 
2005 1 Oct-31 Dec, Gosport, Discovery Centre, Across the Board 
2005 23 Jul-17 Sep, Exeter, Royal Albert Memorial Museum, Across the Board 
2005 22 Jan-16 Jun, Wallsend, Segedunum Roman Fort, Baths and Museum, Across the Board",,,,,,,,Funded by: British Museum Friends,,,,Purchased by the vendor from a Christie's Works of Art sale about 10 years ago.,,"Britain, Europe and Prehistory",,"2004,1216.1.a-ii",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/15_7/41ef42a2_49e1_46dd_95e4_a3c5007abf63/preview_00921440_001.jpg,container; warri-board,"No: Af1950,15.1.c",,,,Drawer; carved of wood; rectangular drawer with round knob on one short side; used for Warri-board pieces.,,,,,,,,,,Found/Acquired: Sierra Leone (?),wood,,,carved,Length: 16 centimetres; Width: 4 centimetres; Depth: 3 centimetres,,"Accompanies board and peg: Af1950,15.1a-b.",,Not on display,,,,,,,,Purchased from: J C Cross,,,,1950,,,"Africa, Oceania and the Americas",,"Af1950,15.1.c",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/2_20/1e7fba63_8de1_42ed_9ed8_a3b8014e7ca7/preview_00330070_001.jpg,cribbage-board,"No: Am1987,09.3.a",,,,"Cribbage board; carved of ivory; board with painted depiction of harpooning equipment and four seals; one end carved in form of seal, the other having cavity for pegs.",Made by: Ematulu Saggiak,,,,Inuit,,,,,Found/Acquired: Cape Dorset,ivory,,,carved,Height: 4 centimetres; Width: 39 centimetres; Depth: 7 centimetres,,"see Rayna Green (ed) `The British Museum Encyclopaedia of Native North America' British Museum Press, 1999
In set with Am1987,09.03.b-f",Green 1999 / The British Museum Encyclopaedia of Native North America,Not on display,"Exhibited:
1991 24 Aug-22 Sep, Harlow Museum, Living Arctic: Hunters of the Canadian North
1991 28 Sep-27 Oct, Bedford Museum, Living Arctic: Hunters of the Canadian North
1991 2 Nov-1 Dec, Braintree Museum, Living Arctic: Hunters of the Canadian North
1991 7 Dec-1992 5 Jan, Aylesbury Museum, Living Arctic: Hunters of the Canadian North
1992 11 Jan-9 Feb, Chichester Museum, Living Arctic: Hunters of the Canadian North
1992 21 Mar-19 Apr, Gosport Museum, Living Arctic: Hunters of the Canadian North
1992 30 May-28 Jun, Newbury Museum, Living Arctic: Hunters of the Canadian North",,,,,,,Purchased from: West Baffin Co-operative,,,,1987,,,"Africa, Oceania and the Americas",,"Am1987,09.3.a",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_9/30_16/23acdf37_47f7_428f_9103_a3b6010d5204/preview_00022693_001.jpg,cribbage-board,"No: Am1997,10.1",,,,"Cribbage board made from a piece of fossil walrus ivory, cut and highly polished. The arc shape piece of flat ivory, with a broken flange to one side, may be an old artefact reutilised; the board consists of a conventional 2x6 arrangement of rectangles, each with ten drilled holes, two additional holes at either end. The ivory is discoloured from burial.",,,,,Inupiat,,,1890-1950,Made in: Alaska (state) (north;?),Found/Acquired: Alaska (state) (north;?),walrus ivory,,,carved; drilled; polished,Height: 2 centimetres; Length: 20 centimetres; Width: 4.50 centimetres,,"This is very typical of work made for sale to tourists today in Inupiat Alaska, and sold for instance at Nome.
Eth.Doc.524. This was said by the donor to have been previously owned by Royal Canadian Mounted Police officer ""Frenchie"" Chartrand who served on the Canadian vessel 'St Roch'.",,Not on display,,Good.,,,,,,Donated by: M A Parker,,,Previous owner/ex-collection: Frenchie Chartrand,1997,,,"Africa, Oceania and the Americas",,"Am1997,10.1",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/5_16/4ccaddd4_c561_4613_b699_a3da0115a16f/preview_01217602_001.jpg,cribbage-board,"No: Am1914,-.226",,,,"Cribbage board, game (part of) carved from ivory (walrus) in the representation of a seal and with incised features in black.",,,,,Eskimo-Aleut,,,,,Found/Acquired: Corwin Mine;  Found/Acquired: Cape Lisburne,walrus ivory,,,carved; incised,Length: 11.20 centimetres; Width: 2.10 centimetres,,,,Not on display,,,,,,,,Donated by: Mrs E Mathilde Claridge,,,,1914,,,"Africa, Oceania and the Americas",,"Am1914,-.226",CDMS number: Am1914C3.226 (old CDMS no.),,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/10_18/c3616eea_448a_413f_9581_a3df013458ff/preview_01537250_001.jpg,cribbage-board,"No: 2014,2004.62",,,,"Cribbage board; carved of ivory; ivory tusk, polished and carved with flat section near wider end; four rows of holes carved for cribbage pegs.",,,,,Arctic Peoples,,,1930s (before),,Found/Acquired: Greenland (?);  Found/Acquired: Ellesmere Island (?),ivory,,,carved,Height: 43.75 centimetres; Width: 7.50 centimetres; Depth: 4 centimetres,,,,Not on display,,Good.,,,,,,Donated by: Anthony Haig-Thomas,,,,2014,,,"Africa, Oceania and the Americas",,"2014,2004.62",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_9/30_10/41c7fd07_0624_4e18_b76f_a3b600ab20a8/preview_00193138_001.jpg,divination-bowl; game-board; flute; game-piece; human skeletal remains; bag; divination-bone,"No: Af1946,04.1.a-y",,,,"Wooden divining bowl (a) or game board with zoomorphic decoration and attached cotton ? cord; bird ? bone flute or part of game (b); game-piece ? (c) made of part of bird's bone, pierced; cotton bag (d); twenty-one divining-bones or game pieces made of of bone (e-y).",,,,,Venda,,,20thC(early) (before 1911),Made in: South Africa,Found/Acquired: South Africa,wood; cotton; bone,,,carved; pierced,"Height: 10 centimetres a ; Width: 32 centimetres a ; Depth: 31 centimetres a ",,"Divining bowls, ndilo, were made up to the end of the 19th century for use at the courts of Venda chiefs to divine witchcraft. Venda chiefs trace their ancestry back to the founding hero, Thoho ya Ndou, who is said to have led his people into the northern Transvaal from Zimbabwe. After founding his capital at Dzata in the Soutpansberg (c.1700), Thoho ya Ndou is said to have disappeared into Lake Funduzi, and to remain there to this day presiding over a court in the water, which is a replica of those of living chiefs. These ndilo appear to depict this lake kingdom of the founding hero, while simultaneously being metaphors for the courts of living chiefs.
The subjects of the king were summoned to the central court of the capital, where they were seated according to their sub-groups in concentric circles around the bowl and the diviner. The bowls were filled with water so that the crocodile on the bed of the bowl became immersed within a lake. The central mound topped by the cowrie shell was filled with magical substances; it projected above the water level, apparently referring to the mountains against which the chiefs’ capitals are built. Maize kernels were floated on this water and, as the bowl tipped or rocked on the bosses of its convex underside, the places in which they touched the rim were noted. Carved all around the rim are images representing animals which denote the different emblems of Venda subgroups, as well as designs drawn from Venda divining tablets, thangu. Thus, the pints at which the kernels touched the rim would indicate which subgroups the witches belonged to, as the divining tablet would shape their gender.
Any kernels which sank to the bed of the bowl would be interpreted according to which signs they touched there. These include two pronged shapes indicating the chief’s wives, a semi-circular enclosure indicating the cattle byre, a straight zig-zag line denoting both the path to the capital and lightning, and a bird-like form referring to the ‘lightning bird’ said to lay eggs at the point that lightning strokes.
The designs on the underside of the bowl further amplify this picture. Around part of the rim of the underside, the bowl is decorated with a further chevron pattern said to represent the python that writhe son the edge sof pools and lakes. Concentric circle designs are called ‘the eye of the crocodile’ and interlace designs refer to its skin. 
This particular bowl is one of the few that have survived and is an exceptionally elaborately carved example. It has attached to it other objects used by diviners. Bowls of this kind were counted among the dzingoma (Mysteries/relics) of the chiefdom.
T. Phillips (ed.), Africa, the art of a continent (London, Royal Academy, 1995) pp:201; Eth.Doc.2014. H J Braunholtz in an article in the BMQ, XVII, 1, June 1952 notes that the bowl was acquired by the donor about 1911 after the owner's conviction for witchcraft. He states that such bowls (ndilo) were formerly used by professional diviners (mungonia) for revealing the identity of witches (muloi). Brauhholtz provides a detailed description of the bowl and the method of divination.",Phillips 1996 / Africa: The Art of a Continent,On display (G25/dc14),"Exhibited:
1995/6 Oct-Jan, Royal Academy of Arts, Africa: The Art of a Continent
1996 Mar-May, Berlin, Martin Gropius Bau, Africa: The Art of a Continent
1996 May-Sep, New York, Guggenheim Museum, Africa: The Art of a Continent
1997, Belgium, Royal Museum of Central Africa, Zimbabwe, Past and Present",Small hole in bag.,,,,,,From: D Allam,,,,1946,,,"Africa, Oceania and the Americas",,"Af1946,04.1.a-y","Miscellaneous number: Af1946,04.1.a (former registration number); Miscellaneous number: Af1946,04.1.b (former registration number); Miscellaneous number: Af1946,04.1.c (former registration number); Miscellaneous number: Af1946,04.1.d (former registration number); Miscellaneous number: Af1946,04.1.e-y (former registration number)",,
,draughts-board,No: 102396,,,,"Glazed composition Egyptian draughts-board with twenty squares on one side and twenty circles within squares on the other, right side of the board missing. Two ducks as ornament on the edge at one side. Five squares in one of the outer rows are inscribed, the remaining squares are left blank. The three rows of circles on the other side are divided by two bands of rosettes; the sixth circle in the centre row is decorated as a flower with sixteen petals. Formerly covered with blue glaze which is now faded.",,,,,,,18th Dynasty,,Made in: Egypt,"Found/Acquired: Iraq, South (?)",glazed composition,,,glazed,Length: 28.57 centimetres; Thickness: 2.54 centimetres; Width: 15.24 centimetres,Inscription type: inscription Inscription position: five squares in outer row,,,Not on display,,,bird; flower,,,,,Purchased from: J J Naaman (?),,,,1906,,,Middle East,102396,"1906,0512.317",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/9_14/a67100f4_79e0_47e8_be0e_a3de00f62703/preview_01438364_001.jpg,draughts-board,"No: Am1987,08.7.a",,,,Draughts board made of seal skin.,,,,,Inuit,,,,,Found/Acquired: Holman Island;  Found/Acquired: Victoria Island (Canada),seal skin,,,,Length: 45 centimetres; Width: 45 centimetres,,"In set with Am1987,08.07.b-y",,Not on display,"Exhibited:
1990 24 Sep-1992 12 Apr, British Museum; Board Games of the World",,,,,,,Purchased from: La Fédération des Coopératives du Nouveau-Québec,,,,1987,,,"Africa, Oceania and the Americas",,"Am1987,08.7.a",,,
,draughts-board; backgammon-board; dice; box; disc; draughts-piece; backgammon-piece,"No: 1878,1101.196",,,,"Draughts board; wood; inlaid; arrangement for backgammon inside; two grey dice and two red discs, boxes with gilt and painted ornaments; contains thirty-two wooden draughtsmen; sixteen white and sixteen black with pressed devices chiefly from discs by P.H.Muller, representing historical events from 1687-1694.",After: P H Muller,,,,,,,,,,wood; gold,,,inlaid; gilded; painted,,,Associated dates : 1687-1694.,,Not on display,,,,,,,,Donated by: Lt-Gen Augustus W H Meyrick,,,,1878,,,"Britain, Europe and Prehistory",,"1878,1101.196",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/b59d8aba_5915_46a1_bc5a_a3bb005cc898/preview_00304657_001.jpg,drawing; game-board,"No: 1893,0331.100",,,,"Game board with thirty-six numbered squares containing animals, birds, coats-of-arms, men, women and flowers, each row containing one of each.  On either side of this grid, compartments containing the words 'pari' and dispari' and 'fuori' and 'dentro'
Pen and ink and watercolour, mounted on canvas and bound with silk",Drawn by: Anonymous,,,,,,,18thC,,,paper; canvas; silk,,,drawn,Height: 535 millimetres; Width: 740 millimetres,,,,Not on display,,,,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.100",,,
,drawing; game-board,"No: 1894,0508.1",Gioco Reale (Object),,,"Game board with thirty-six numbered squares containing animals, birds, cartouches, men, women and fruit, each row containing one of each; on either side of this grid, compartments containing the words 'pari' and 'dispari' and 'fuori' and 'dentro'; with 99 additional rolled slips (counters) of vellum with similar images kept separately in a small box.
Watercolour on vellum, backed on linen and mounted on painted wooden rollers",Drawn by: Anonymous,,,,,,,18thC,,,vellum; linen; wood,,,drawn,"Height: 445 millimetres approx ; Width: 795 millimetres approx ",,,,Not on display,,,,,,,,Donated by: Lady Charlotte Schreiber,,,,1894,,,Prints and Drawings,,"1894,0508.1",,,
,figure; game-board,No: 121214,,,,"Torso from figure of winged limestone (?) bull; from game-board (?). Legs, head, neck and tail broken off.",,,,,,,Mesopotamian,,,"Found/Acquired: Iraq, North",limestone,,,,Height: 10.50 centimetres; Length: 13.80 centimetres,,,,Not on display,,Fair; incomplete.,mammal,,,,,,,,,1983,,"In old collections, apparently previously unregistered. Most probably acquired before 1884, from Rassam in Babylonia or early Assyrian excavations, but many of wholly indeterminate origin.",Middle East,121214,"1983,0101.77",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/8_23/40738ab2_f375_4104_b1c0_a3dd0185f681/preview_01424437_001.jpg,game-board,"No: As1886,1213.106",,,,Game board.,,,,,Chinese Peoples,,,19thC (mid),,Found/Acquired: Straits Settlements,,,,,Height: 3 centimetres; Weight: 1.20 kilograms; Width: 32.20 centimetres; Depth: 38.50 centimetres,,,,Not on display,,,,,,,,Donated by: Government of Straits Settlements,,,,1886,Acquired for the Colonial and Indian Exhibition from the Commissioners for the Straits Settlements.,,Asia,,"As1886,1213.106","Miscellaneous number: As1966,+.106 (also registered as)",,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/8_23/e4f8dfff_24f4_40b3_98fb_a3dd01861220/preview_01424456_001.jpg,game-board,"No: As1886,1213.56",,,,Game board.,,,,,,,,19thC (mid),,Found/Acquired: Straits Settlements;  Found/Acquired: Perak,,,,,Height: 2.10 centimetres; Weight: 3.40 kilograms; Width: 53.30 centimetres; Depth: 53.60 centimetres,,,,Not on display,,,,,,,,Donated by: Government of Straits Settlements,,,,1886,Acquired for the Colonial and Indian Exhibition from the Commissioners for the Straits Settlements.,,Asia,,"As1886,1213.56","Miscellaneous number: As1966,+.56 (also registered as)",,
,game-board,No: 139516,,,,Corner of white stone game-board; hoof and relief on side.,,,,,,,,,Made in: Asia,,stone,,,,Length: 5.80 centimetres; Thickness: 2.80 centimetres; Width: 3.50 centimetres,,,,Not on display,,Fair; incomplete.,,,,,,,,,,1983,,"In old collections, apparently previously unregistered. Most probably acquired before 1884, from Rassam in Babylonia or early Assyrian excavations, but many of wholly indeterminate origin.",Middle East,139516,"1983,0101.59",,,
,game-board,No: 90971,,,,Fragment from base and edge of zoned alabaster game-board; relief frieze on edge showing parts of two figures.,,,,,,,Mesopotamian,,,Excavated/Findspot: Nimrud (?),alabaster,,,,Length: 2.13 inches; Thickness: 2 inches; Width: 1.75 inches,,Possibly part of BM.123333.,,Not on display,,Fair; incomplete.,,,,,,,,,,,,,Middle East,90971,.90971,Other BM number: 12103 (previous big number),,
https://media.britishmuseum.org/media/Repository/Documents/2014_9/29_18/a95e28b1_81c0_48fb_b1eb_a3b5012add4b/preview_00152368_001.jpg,game-board,No: 90963,,,,Limestone board for game of 20 squares; carved and polished; 9 squares marked out on surface.,,,,,,,Neo-Assyrian,700BC-612BC,,Excavated/Findspot: Nineveh (Iraq),limestone,,,carved; polished,Length: 3 inches; Width: 3 inches,,,,Not on display,"Exhibited:
2018-2019 8 Nov-24 Feb, London, BM, I am Ashurbanipal, king of the world, king of Assyria
1990-2008 BM, G55/Later Mesopotamia, case 2
1991 BM, G88, 'Board Games Across the World'",,,,,,,,,,,,,,Middle East,90963,.90963,Miscellaneous number: 12095,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/5_16/2bdb333d_6621_4515_9688_a3da01134963/preview_01216849_001.jpg,game-board,No: EPH-ME.4,,,,"Reproduction game-board set of ""The Ur Game"" designed and produced by Northwest Corner.",Made by: Northwest Corner,,,,,,,20thC,,,paper,,,,Height: 5 centimetres; Length: 14 centimetres; Width: 35 centimetres,,,,Not on display,,Fair,,,Associated with: Ur (city - archaic),,Royal Game of Ur,,,,,1991 (15 March),,,Middle East,,EPH-ME.4,,,
,game-board,"No: As1987,16.187",,,,"Game board (used for Ludo and Snakes and Ladders) made of paper, cotton.",,,,,,,,,,Found/Acquired: Dhaka (city) (?),paper; cotton,,,,,,,,Not on display,,,,,,,,Purchased from: Ms Shireen Akbar,,,,1987,,,Asia,,"As1987,16.187",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/15_22/7d9f94ba_a83a_43d5_bfea_a3c501735f93/preview_00973205_001.jpg,game-board,"No: 1873,0505.150",,,,"Stone slab with nine inscribed depressions, perhaps used for a board game (?).",,,,,,,Roman,1stC-3rdC,,Excavated/Findspot: Ephesus,stone,,,,Length: 26.67 centimetres,Inscription type: inscription,,,On display (G69/dc9),,,,,,,,Donated by: Ephesus Excavation Committee,,,,1873,,,Greek and Roman,,"1873,0505.150",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_9/29_18/5e042668_77b5_423a_ba78_a3b5012ae135/preview_00152370_001.jpg,game-board,No: 90970,,,,"Stone board for game of 58 holes; carved and polished; upper and lower surface has 21 hollow, circular holes and there are deeper holes on the sides (4 on each side).",,,,,,,Neo-Assyrian,700BC-612BC,,Excavated/Findspot: Nineveh (Iraq),stone,,,carved; polished,Length: 4.50 inches; Width: 3.50 inches,,,Gadd 1934a / An Egyptian game in Assyria,Not on display,,,,,,,,,,,,,,,Middle East,90970,.90970,Miscellaneous number: 12102,,
,game-board,"No: As1987,16.188",,,,"Game board (used for Ludo, also Snakes and Ladders) made of paper, cotton.",,,,,,,,,,Found/Acquired: Dhaka (city) (?),paper; cotton,,,,,,,,Not on display,,,,,,,,Purchased from: Ms Shireen Akbar,,,,1987,,,Asia,,"As1987,16.188",,,
,game-board,No: N.1676,,,,"Large fragment from a stone gaming board of red mottled marble, the track for the pieces being indicated by holes, some marked with rosettes; edge of the board decorated with a frieze relief showing winged and human figures, and quadrupeds; sometimes called 'Game of 58 Holes', a race game for two players, played with stick pieces which moved round the track at the throw of a dice; inscription.",,,,Esarhaddon,,,Neo-Assyrian,680BC-669BC,,Excavated/Findspot: Nineveh (Iraq) (?);  Excavated/Findspot: Nimrud (?),marble,,,,Height: 7.50 centimetres; Thickness: 12 centimetres; Width: 15 centimetres,"Inscription type: inscription Inscription note: Indicates that the board was the property of Esarhaddon, king of Assyria.","Part of N.1673 (BM.123333)
Compare with 1880,0719.208",Curtis & Reade 1994a / Tesoros de asiria en el Museo Britanico: Arte e Imperio,Not on display,,Joined to N.1673,animal; flower,Named in inscription: Esarhaddon,,,,,,,,,,,Middle East,,N.1676,,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/9_11/3cb32943_ec91_47d4_94ba_a3bf00b5ced1/preview_00505778_001.jpg,game-board,No: EA14315,,,,"Small slab of limestone, carved into a rectangular shape and incised with a grid, to create a gaming board.",,,,,,,Third Intermediate; Late Period,,,Excavated/Findspot: Giza (Memphis),limestone,,,carved; incised,Height: 7 centimetres; Weight: 601 grammes; Width: 19 centimetres; Depth: 15.30 centimetres,,"Without archaeological context, providing a date for this gaming board is very difficult. For another simple gaming board incised on a limestone block, of New Kingdom date, from Deir el-Medina, see Les artistes de pharaon (exhibition catalogue, Paris 2003), 129 [no.71]",,On display (G61/dc6/sB),,fair,,,,,,Donated by: Sir William Matthew Flinders Petrie,,,,1884,,,Egypt and Sudan,EA14315,"1884,0810.58",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/5_16/71d95bca_d917_49b0_bf1d_a3da011594ee/preview_01217508_001.jpg,game-board; game,"No: Am1914,-.231",,,,"Marking board, game (part of) carved from wood and painted red inside with circle and line markers in pencil.  Board opens out and has tanned hide hinges held together with iron nails.",,,,,Eskimo-Aleut,,,,,Found/Acquired: Corwin Mine;  Found/Acquired: Cape Lisburne,wood; skin; iron,,,carved; painted,"Length: 20.20 centimetres; Width: 7.50 centimetres closed ; Width: 14.50 centimetres open ",,,,Not on display,,,,,,,,Donated by: Mrs E Mathilde Claridge,,,,1914,,,"Africa, Oceania and the Americas",,"Am1914,-.231",CDMS number: Am1914C3.231 (old CDMS no.),,
,game-board,No: EA69854,,,,Fragment of blue glazed composition game-board(?) with black-line detail on both sides.,,,,,,,,,,Found/Acquired: Egypt,glazed composition,,,,Height: 2.40 centimetres; Weight: 70 grammes; Width: 8 centimetres; Depth: 5 centimetres,,,,Not on display,,fair (incomplete),,,,,,Donated by: T Bingham,,,,1986,,,Egypt and Sudan,EA69854,"1986,1208.3",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_20/e67c23e3_a053_4a90_a484_a3b901576f1e/00226746_001.jpg,game-board,No: EA30465,,,,"A small ivory leg: in the form of a bull's foot, possibly from a game-board. At the top of the leg is a tenon, 1. 3cm high, pierced horizontally by two small holes for fixing. This tenon is situated in the front right-hand corner of the upper surface, and is marked with saw cuts at its base. Small traces of wood adhere to the tenon. The leg is well carved but not completely polished, and the marks made by the tools are still evident. In the right side there is a small wooden dowel, projecting from a hole in the ivory. Good condition.",,,,,,,1st Dynasty; 2nd Dynasty,,,Found/Acquired: Egypt,ivory,,,pierced; sawn; carved; polished,Height: 6.40 centimetres; Weight: 0.019 kilograms; Width: 2.70 centimetres; Depth: 1.60 centimetres,,"For similar small ivory legs, see A. Scharff, ‘Die Altertümer der Vor – und Frühzeit Ägyptens’ II (Berlin, 1929-31) nos. 290-1.",Spencer 1980 / Early Dynastic Objects,On display (G64/dc10),,Good. Incomplete - leg only,cattle,,,,,Purchased through: Rev Chauncey Murch,,,,1899,,,Egypt and Sudan,EA30465,"1899,0314.17",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_20/f110b196_cbf2_4d4d_9ac1_a3b90157705c/00226747_001.jpg,game-board,No: EA30466,,,,"An ivory leg: in the form of a bull's leg, possibly from a game-board, with a tenon projecting 1.4cm from the top. This tenon is in the front left-hand corner of the upper surface, and is pierced by a single hole for fixing. In the left side of the leg is a small hole for a dowel. This leg belonged to the same object as 1899,0314.17, but was intended to be fixed on the opposite side, so that the positions of the tenon and dowel are reversed.",,,,,,,1st Dynasty; 2nd Dynasty,,,Found/Acquired: Egypt,ivory,,,pierced; carved,Height: 6.50 centimetres; Weight: 0.018 kilograms; Width: 2.90 centimetres; Depth: 1.40 centimetres,,"For similar small ivory legs, see A. Scharff, ‘Die Altertümer der Vor – und Frühzeit Ägyptens’ II (Berlin, 1929-31) nos. 290-1.",Spencer 1980 / Early Dynastic Objects,On display (G64/dc10),,"Incomplete- legy only. The ivory is slightly split, but its general condition is good.",cattle,,,,,Purchased through: Rev Chauncey Murch,,,,1899,,,Egypt and Sudan,EA30466,"1899,0314.18",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/12_17/e3877f3f_5b0a_4f84_bc0f_a3e1011f88d0/preview_00117649_001.jpg,game-board,"No: Am1989,12.389.b",,,,Game-board (one of two); plastic bag containing printed board games.,,,,,,,,1980s,Retailed in: Yecapixtla,,paper; plastic,,,,Height: 10.50 centimetres; Width: 9.50 centimetres,,,,Not on display,,,,,,,,,,,,1989,Cost for both (a-b).,,"Africa, Oceania and the Americas",,"Am1989,12.389.b",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/9_11/d44b1160_53fe_4f57_a6ea_a3bf00be7264/preview_00507970_001.jpg,game-board,"No: Am1989,12.390",,,,"Game-board; plastic bag containing printed ""La Loteria"" board game.",,,,,,,,1980s,Retailed in: Atlacomulco,,paper; plastic,,,,Height: 12.50 centimetres; Width: 9 centimetres,,,,Not on display,,,,,,,,,,,,1989,,,"Africa, Oceania and the Americas",,"Am1989,12.390",,,
